,reward
938,13.054254601446722
939,13.084868462579838
940,13.062369399401877
941,13.066143451021887
942,13.074079858050784
943,13.085014395375964
944,13.08235981791012
945,13.064756794202047
946,13.049141418984217
947,13.04331353257858
948,13.068108407886022
949,13.042283617832396
950,13.059170305193831
951,-0.9641416263905555
952,-0.8721720840578071
953,13.068516830256279
954,13.07201965224535
955,13.051195747361685
956,13.03987486752927
957,13.054201096681147
958,13.077192654040582
959,13.075324583736027
960,-0.38598821670476724
961,13.083617113638415
962,13.074244094094691
963,13.085637440386153
964,13.089998432108032
965,-0.9341307404347147
966,13.053541116515472
967,13.06717594731681
968,13.093878362266791
969,-0.6326862875859405
970,13.08245500083018
971,13.071867412066117
972,13.074367710317945
973,13.044923252292662
974,13.057696728050349
975,13.073470534381993
976,13.080587393388065
977,13.033746134663787
978,13.090484453669992
979,-0.41341594629281087
980,13.051921123028592
981,13.069976502448993
982,-0.37951693186434377
983,13.052490022323227
984,13.078889227689833
985,13.077748851375226
986,13.073087560318484
987,13.048620812691137
988,13.06543984010106
989,13.037824502301575
990,13.061523440122922
991,13.057609347107793
992,13.037772830021403
993,13.05225246539745
994,-0.7597187654641419
995,13.068058637074875
996,13.058438333995525
997,13.060255564527637
998,13.042575731716855
999,-0.6187411484373107
1000,13.061334180363943
1001,-0.875872354986129
1002,13.057453179873157
1003,13.014364136975075
1004,13.050475546937312
1005,13.071807761163143
1006,13.071137979788618
1007,-0.6384808840018196
1008,13.0835320638365
1009,13.097007210691821
1010,13.069814994999373
1011,-0.28285282542125356
1012,13.057123704080391
1013,13.063093931803264
